company_id,name
5b39c8a9-38c8-4bc4-81a2-9fa5153fe101,CARNEGIE MELLON UNIVERSITY
bfe67a50-5ccb-4a42-9605-7c4a4cbab367,"COOLER MASTER CO., LTD."
f33a9571-8d4e-4d08-9217-64dd21837b86,"SUMITOMO METAL INDUSTRIES, LTD."
31f6d758-032e-4bc3-a51b-44f53acb3902,LUPIN LIMITED
f45fdc17-a3e6-4443-9546-87017e47e646,Michael R. Abidin
d81b9db8-3d75-4010-b397-d5c59eaaa47e,CYBEART INC.
4d7b209c-1a46-4b6b-b9bd-9d4e0ab8d600,CHINA ELECTRIC POWER RESEARCH INSTITUTE COMPANY LIMITED
6c310cd2-0a1f-496a-8a70-1100c30d37eb,"Blount, Inc."
f7de9ca4-d991-4028-a559-20e6c711d0ed,KONE CORPORATION
cd4690bf-efdc-498f-ab75-30a37698bd2c,THE TRUSTEES OF INDIANA UNIVERSITY
60dc65c1-f2db-4a0a-9042-e4f5010d61ba,D G CAPITAL LIMITED
cb86b83e-ab34-41a4-ae63-d52b3494e11b,Howmedica Inc.
e3f73f0d-d876-4426-aaf4-4707df80212c,"Litton Industrial Products, Inc."
6e90a6eb-7d40-41fc-b144-585afe4fcd69,Rosenbauer International AG
3edfc017-5303-434d-9f9b-90b4bfb2f26e,"SURGICAL INNOVATION ASSOCIATES, INC."
c6ca3c9d-5349-4594-a0d4-6d614849043e,Imec vzw
588e5d5c-98cc-4ba4-9448-80df2f3f3027,ON CLOUDS GMBH
53469324-45ff-4a2b-94ae-a39bdd0f9288,"SHAZZLE, LLC"
d35987c9-59f3-4102-be87-913ff25c8db6,Biomod Concepts Inc.
7918168f-7e32-4a55-9542-86ab07e44b3c,CRUISEMASTER AUSTRALIA PTY LTD
4ec56211-724c-4d04-9ecb-c68435e7701c,IMPERIAL INNOVATIONS LIMITED
c3576bed-705d-4def-a442-5600f8a5cc93,Indian Institute of Science
1df75990-6ea9-485b-8d75-7e8e28d94046,"Evenflo Company, Inc."
d0b9f7ec-9dfe-43fb-9700-1ff02e99004f,NICEM LTD.
c7fc4bd0-ef4a-469c-91c9-e7d277626f12,"CV Therapeutics, Inc."
85980588-9d4c-4585-8d42-753372fb8e31,ATHERA BIOTECHNOLOGIES AB
8b8641f3-dcdc-4146-bc3a-1bf93c29e4a1,"Georgia State University Research Foundation, Inc."
6107049b-53f4-43fc-9cbd-851448a4624f,"Rubreco, Inc."
813be558-003d-4978-8ae3-d4b7f46218fd,UNIVERSITÉ DE NANTES
6b7af699-9cb0-4bce-a21a-ba2843ac7796,Kikkoman Corporation
f394f1b8-cef6-4957-bbef-c5f66a8a33e0,"Activision Publishing, Inc."
d933de5f-a33d-445d-9b63-af0ad3d5af21,Powerware Corporation
5580144e-fb39-4222-b1dd-a6af71e1f810,DANISCO US INC.
17ef56d7-52f0-4bba-be00-c363d7d392ae,"Block, Inc."
b32ceec6-c5a4-4840-8e8f-417fe80f9f2c,RADIANT OPTO-ELECTRONICS CORPORATION
89d5cee6-4066-4e08-83cc-abf1bc12359e,Lumentum Operations LLC
7d7e832c-b5cc-4420-acd1-1de225443972,"New Era Cap, LLC"
014fec6c-37a4-4b4a-8d42-eb0e4a041400,SpeedFam-IPEC Corporation
683c1faf-3080-4045-9883-1504c924b5b0,Rowan University
8b3bc312-5aa7-4afb-bc57-641cf77a74da,SERENERGY A/S
66da29d6-8f7f-4d89-b050-db281ba5fc3d,Sanders GmbH
77468508-6f0f-4cc7-ada8-1aba8d74fea4,Great Lakes Chemical Corp.
44a5ae4c-f590-49f6-90d4-69ccc7673d78,GUANGDONG UNIVERSITY OF TECHNOLOGY
cfdc30d9-56f3-4982-9328-fde73adc0a20,"MULTILIFT, INC."
064f58c1-ea48-4856-9edf-3397d4b6713c,ELTEK S.p.A.
56ceccfa-8737-4ae3-b7f1-4aed57336646,Centre of Excellentce in Wireless Technology
b13fc5f4-de3f-44d7-aa85-d2fe1876d00b,INTEGRATED DESIGN LIMITED
4c70fec8-d614-4265-8972-e1e18c0d403a,CORNING OPTICAL COMMUNICATIONS RF LLC
b9e8d97c-9ea2-43d1-ac74-48fe9812571c,Coupang Corp.
929fa78a-bc60-40e8-ac74-403b606a650e,Chemical Fabrics Corporation
1133da84-5170-4c01-adf7-52aab052828d,KHS Maschinen- und Anlagenbau AG
a91f4157-0f91-4b5f-9eb8-d271af7f0119,Seer Medical Pty Ltd
68893eeb-554e-49f4-9aef-0c1b004a76a2,Verizon Business Global LLC
4782ff6c-c599-4d8d-96a9-f23e3ed1acef,"Datang NXP Semiconductors Co., Ltd."
45a67001-2320-4a3a-88b0-20057abc306c,Cummins Power Generation Inc.
ad1d1866-e7a3-48cb-9ff6-652d28712ef8,"Synfuels International, Inc."
8da9cc32-0ca9-4dab-8373-1b2b7a673049,"REGENERATIVE MEDICAL SOLUTIONS, INC."
cd2bba83-1492-4f0b-8193-35d2faa164b0,AQUA INNOVATION NETWORK HOLDING B.V.
954d3329-f362-4094-b29b-84455e66b366,"ALEXANDER YEH INDUSTRY CO., LTD."
7a58f76a-6017-4c16-95ab-604f47c1b4e0,Kureha Corporation
7a5cf3a1-c931-4d00-9bcd-2c564675b623,George Gabriel Arenas
462cacd8-aa42-47c1-a9a2-85ad1cfb16bd,KYE SYSTEMS CORP.
dc31cea5-c994-4220-a930-8962e358965a,Medizinische Hochschule Hannover
3493f146-9d52-4e75-8aef-c032dc2b7c51,Select Comfort Corporation
72bc1272-fe9c-4648-bfd7-7dbecc71ddc0,Shishiai-Kabushikigaisha
d17a9fdb-0fdc-41f2-a039-f3277738d8a9,"REMPEX PHARMACEUTICALS, INC."
bf36fee7-53f9-4caf-9d3a-92abb4f2c04d,"UNIMATEC CO., LTD."
b2bfc8e8-0189-408c-b738-31a769d00c4c,"E2INTERACTIVE, INC."
580acfed-a337-4854-999a-98b90994ce83,Ensinger Kunststofftechnologie GbR
4e5fd29d-92c8-489f-b471-69ce2c2e5614,BIOMAGNETIC SOLUTIONS LLC
e7909cf5-c96b-47ea-9ce7-b302e32675a4,"Lynntech, Inc."
f531ecfc-2496-4917-be29-ca507b0934da,Thomas H. Nicholl
b1f23aba-4d56-41bc-8da5-775ee5051f56,GAMA Healthcare Ltd
f2c96adc-adac-4b30-b2ef-9d6435b86608,Showa-Ika Kogyo Co. Ltd.
94f3d48d-6d7a-48a7-884b-ea0099fa6a9b,"Pharmacopeia Drug Discovery, Inc."
54b5b345-e9fb-4971-9aeb-f4efb2efc442,"Red Lambda, Inc."
79726e66-c109-4a4d-90df-d4a7088517d0,HERAEUS NOBLELIGHT GMBH
6ea0eade-2a91-48cb-b4d6-c004a4002f01,thyssenkrupp Uhde GmbH
8baf6b4d-be3c-45af-a70f-fa06c9b23a75,"Senco Brands, Inc."
1da95f26-7b5b-4de9-86ef-b13f6120262f,"BMC Medical Co., Ltd."
4063e1f8-22c6-44ca-96ce-67a6f439a148,TRW AUTOMOTIVE GMBH
07c5d18f-b265-4ae3-bfe2-43666947f05d,"Rhode Island Hospital, A Lifespan-Partner"
d04b6616-9e70-4f3b-ba75-0a3c3f09bd6d,Aledia
a0ce1ed8-94a1-4944-953e-a5e9d24721e5,KABUSHIKI KAISHA ITAYA SEISAKU SHO
cb5f7f2b-acf8-4390-afad-3a3af1f78891,Rheem Manufacturing Company
fcc5cb7a-4b24-4b13-9b20-fe81f63fd7c8,"Centocor, Inc."
2e14193b-4632-4065-a118-2fbf0d214593,CLABER S.P.A.
0d128148-1453-446e-9c88-40779089d5c4,"Lock Right, LLC"
6b2f7604-e77f-42bf-ab32-ce6f2f7d6870,"Integrated Endoscopy, Inc."
323ef59f-9286-4e55-9701-dd1ad4e8b35b,"PowerSicel, Inc."
9ead1e2d-aa1e-4c0c-8172-1e767a88bfc3,"Carbon, Inc."
fde24727-a1bf-4006-95c9-b87058dc6b6e,Daiwa Kasei Kogyo Kabushiki Kaisha
24f79117-dae3-4e05-8e61-498dfbe1197d,"Virerco AD, LLC"
392143b5-6e74-45be-8e9c-d4196ba3453c,"Expedia, Inc."
5898f65f-1389-409c-9cfa-d228d555ae8e,"Standard Register, Inc."
404e5a59-7907-421c-b679-23b922ba3a66,"Hitachi Electronics, Ltd."
1fc86f9d-62fb-4458-82c6-65f8954dc2d5,QATAR UNIVERSITY
1d353dc8-068f-4add-b49b-966448abace2,Paper Converting Machine Company Italia SPA
47842762-9c52-4607-9aa5-69bf48426a14,"COWAY CO., LTD."
1a0ab60b-247e-41bc-b2ae-52b872787146,PT GEM INDONESIA NEW ENERGY MATERIALS
0acfd2f3-63cf-435f-8368-e774215b10c6,Profilator GmbH & Co. KG
0b5a8717-5f5e-4671-b9a0-0c7fa7918401,Ab Initio Technology LLC
b2515d62-4efe-4212-8cda-c606f6609686,"New Asiajoint Co., Ltd."
cea4e07b-1a19-4b1e-985d-c4dde73bcb0c,Toshiba Lighting & Technology Corporation
953efece-b691-4f90-b5f3-836ebee71431,"SWENSON SPREADER, LLC"
5e6deead-793c-4e7c-b7d7-cff6147b37bf,Hungkun J. Chang
f8d42a49-9a11-4e39-9ac0-d2422e4d3bf8,TERUMO KABUSHIKI KAISHA
5633d0ab-1038-4249-9a28-d37271936d34,"HUIZHOU TCL MOBILE COMMUNICATION CO., LTD"
281c7ca7-5e5b-4be7-bc96-f1dca2e506ec,Airsine Holdings Pty. Limited
cf92b57c-f14e-44ea-9684-1833b289d694,"Indigo Medical, Inc."
0bb2ad82-6999-4a81-b8f6-1b7eba598469,VERYONE
5d190449-0cb7-4ece-a244-79211c47d55a,CypherCo Limited
e2c6921a-dfa6-4921-a415-f89e9c35552c,"DALE MEDICAL PRODUCTS, INC."
4da524c7-3ded-4b7b-aecd-b25f2513ccf2,CLAUS ETTENSBERGER CORP.
a0640280-ebfc-4bbd-983e-acd4c903a92a,Acronis International GmbH
3f3ca576-89e3-4667-b0e7-0d3978b40687,The Florida International University Board of Trustees
19dc4490-a549-4ef2-a601-dd7351fd1cac,Soitec
78814f50-690b-477e-be84-d17e8f2e08f7,"Brightplanet Corporation II, Inc"
a657d6f6-341e-42f3-954f-34c64b3234d5,"DAIICHI PHARMACEUTICAL CO., LTD."
e141c546-2398-4898-989c-ab138ac62ccb,Schur Engineering A/S
32ed4514-cd27-4c6e-9381-c0d5cf15f3c7,Semiconductor Ideas to the Market
b0ce5ef4-4263-4981-80d0-ba03d1028bdc,"FISERV, INC."
b572bd0a-62d7-4d8e-831e-79709eea3ed5,Rex Darlington
6da3f5ac-d882-4b54-a151-3e01ac1dc632,"AGRAQUEST, INC."
3eeaa955-83d2-42d0-89d3-187234c23d49,Timex Corporation
e05a679b-03a6-4ffe-b5a2-502e0357c9bc,"THE CHEMOURS COMPANY FC, LLC"
71737dfe-2b6c-4779-9ccc-63f00e8236f4,Osska University
054d417f-0724-468d-9089-4c7f51979d38,PERIGEN INC.
567e685c-917f-4550-a199-40e9e5998432,"Hayes Lemmerz International, Inc."
a4b0b1e3-8d55-4f99-9df2-999b2f8e1731,Tallawang Trust
9b56739c-dea6-480c-b27b-72d3700686fd,FLUIDIC ANALYTICS LIMITED
16e2400a-992e-47ea-be47-4e769049ffdb,CNP Dream Team LLC
2fa096a6-756c-4bc4-874d-e93cb4eb4d66,"Griffin Technology, LLC"
664b472e-35e4-4230-a44f-db418dc9d74e,VALEO SECURITE HABITACLE
435081ba-1388-4aac-9d95-7a5f249a56fa,CVI Incorporated
5d8eecc4-56c2-4b04-86bc-391e83c30b84,"R.T. Vanderbilt Company, Inc."
e6cc9d8a-8736-4feb-b884-5c7c3932488c,Araxes Pharma LLC
e8d20c9b-68a7-4184-a601-acc720d3e3ff,Singapore Health Services PTE LTD
01b2c29d-2c7b-48c2-a8da-03b61efa2cfe,"Williams-Pyro, Inc."
793ee205-3a13-4b52-8933-cea3418d87aa,"Sutro Biopharma, Inc."
03cee2e6-ba70-4803-abf0-8e8b575804c7,Centre Luxembourgeois de Recherches pour le Verre et la Ceramique S.A. (C.R.V.C.)
b3cc2a16-a6f5-4348-8421-d2e08cf15226,The Bilco Company
3ab00f31-98fe-483c-897b-58c86a21ae8a,Illumenex Corporation
4cf75872-3489-4ad2-8757-155f6bbdbe78,"SUNSHINE LAKE PHARMA CO., LTD."
269c45d6-3ed4-4171-80cd-ddf82e6001fc,"Tecore, Inc."
a88f9674-12a1-460b-97d3-ba547240b3b9,"IMRA America, Inc."
ee6a8bff-ba8a-4eb8-9e9a-48d3f9c9d103,"Senko Advanced Components, Inc."
e6ad8a0e-b215-40a9-bd2a-2d779ca3b276,Cables Pirelli
1979202a-cf0e-419f-8d93-6c3c674e9c0c,Fujitsu Fanuc Limited
f8ac6f76-51cf-46aa-8df9-82d1b7078b28,"Synapse Wireless, Inc."
2fd11c95-55c8-4cf6-bc86-dc8cabe11c62,"Geosource, Inc."
a2c59a99-510e-4543-bba9-9807d2afc140,CO12 GMBH
7bea3448-f2f1-48f0-898a-fa2fbffd5945,Oniba I/S
ac3ac57c-551b-4950-b4fb-6cc091fd11d3,"M.S. Willett, Inc."
c6142f7d-4426-4bd3-8d8e-637957f1df75,ABP Beyerle GmbH
9f9be313-4053-43d5-95b4-a7b74782af62,"Mercury Mission Systems, LLC"
9e4e5796-acc4-4556-8d7d-b2813bbc7ff3,Biedermann Motech GmbH
5d0f856a-56cf-4da6-a4b1-ea06ab65cfb5,MITEL NETWORKS CORPORATION
8d40b075-4b42-4057-8287-e5daf548a311,National Rehabilitation Center
e2e6eb76-e3de-408f-a168-eca436517d93,"UCHIYA THERMOSTAT CO., LTD."
7e89f5ee-afba-42ac-923e-88ff6b730c06,"Spanx, LLC"
bb3ec2ec-9fe7-4592-a4b0-90a04cac58a2,Bombardier Transportation GmbH
53568d07-6b7b-421e-8ab1-72c90e32af96,Thomas Jefferson University
75dc3a7e-c550-47f4-b8c6-06758262bc90,"TCL CHINA STAR OPTOELECTRONICS TECHNOLOGY CO., LTD."
409d1922-f80d-4875-af48-faa48ee430b6,ARNOLD & RICHTER CINE TECHNIK GMBH & CO. BETRIEBS KG
f7bbf451-5327-4346-b9b2-4395d2944374,"Aspen Technology, Inc."
b07559c1-8fba-44b4-b862-3b836021a0f9,Luminis Pty. Ltd.
21fd27b7-9b04-4be5-a81d-b0473a7068fd,Maruman Golf Kabushikikaisha
f579a840-488f-43a8-8e23-03262d5e0b2a,"SEEO, INC."
d7a52a9c-5745-4ecc-8a30-076b6d9bd6d1,"DAI-ICHI KOGYO SEIYAKU CO., LTD."
b277797a-689e-40c5-b531-009a7613c0b5,Qiushi Ye
adaea596-3e7b-455b-9f05-8f3bd96c9e86,"ADVANCED TECHNOLOGY & MATERIALS CO., LTD."
a8579161-5b01-41e7-936d-ecb5d8fb1801,"EAGLE TECHNOLOGY, LLC"
4820410f-5c0f-4023-9bc4-291bf271394e,Bridgestone Firestone
573a6b86-0f83-49e5-bf30-01bbba73dbeb,"DECRA ROOFING SYSTEMS, INC."
8504930f-75d5-4d33-bcb9-beb6b636845a,"Narus, Inc."
95e59bdf-9023-459a-b938-1aa13266ff12,GUANGDONG BAIYUN UNIVERSITY
86cebf0e-bc38-45e6-ad09-080fd223dd1b,"Toyo Ink Mfg. Co., Ltd."
2ef2bad2-72ca-4f77-9cdb-827a2669714d,"JEFFERSON SCIENCE ASSOCIATES, LLC"
02567386-7567-411f-aca3-8587e98d5070,MICHAEL HÖRAUF MASCHINENFABRIK GMBH UND CO. KG
12656549-0320-4a76-b76f-56573acc40ee,"New Security Lock Company, Ltd."
415142ea-4af7-409f-8fd5-6af3beffcce6,PentaBase ApS
7dfcda0b-ac55-483d-8dd4-2035370eb1e9,Trajectory 762 Limited
6899c7cf-d962-4abf-9173-80339d6f423a,CENTRE HOSPITALIER UNIVERSITAIRE DE NICE
43acbd6a-3ca9-49aa-af51-2e3ab02d3ff8,TimeTemp AS
a4d22f9e-01f0-43c8-848f-4577b7cecc84,Konami Corporation
0283cad7-29d2-4165-b234-18abc5d5608e,"Technical Development Consultants, Inc."
80d12515-6207-4e9e-821b-71219c54fc6a,Micromass UK Limited
4a5c4659-2055-4bb4-81c7-355f87224910,Cash-Clip GmbH
c6468350-e260-4e7b-bb25-370757f2edab,ONDAL HOLDING GMBH
ab59c3c3-729a-42b7-9ed7-0d2430efefbd,"Picker International, Inc."
fc45b5f6-a165-4ace-8c76-fdca741690d9,LABORATOIRE CENTRAL DES PONTS ET CHAUSSEES
07991dbc-ecbf-48d9-be0d-7e7b33d0e174,"MERGE ECLINICAL, INC."
6d5e610a-b6b2-4a2b-9bf2-3f85eae5c4ed,"CUREXO, INC."
34e7e256-a0a9-4d6b-9dfc-3e05efcc4a8f,SMS MEER GMBH
becad981-692d-4392-a873-d6d0c9fedb9c,TOYON RESEARCH CORPORATION
12e3aebc-694f-4cfa-835d-c274cc29d07b,Hefei Core Storage Electronic Limited
35ed5faf-ac7c-4e78-9d99-4956aaf74820,"Steck Manufacturing Company, Inc."
39db0a7e-e57a-4a56-aee9-bb74ef38ada8,Universidade Federal De Minas Gerais
a569aae8-023d-416a-af78-347f3e0a55dc,"Panasonic Ecology Systems Guangdong Co., LTD"
3dae2c7b-0f57-4690-8e44-e6712d2093b8,UMICORE
b1cd97f1-cae8-4713-9a62-2da97038f26f,SCENERA TECHNOLOGIES LTD
2d184193-b74e-492d-8048-739f9ecf7668,"MEGA BRANDS INTERNATIONAL, LUXEMBOURG, ZUG BRANCH"
8828ee83-5228-4882-bf96-af068441c46c,Jeno F. Paulucci
3179f5ad-075c-431c-8c6f-25a3820e5854,Moving Magnet Technologies
7fe51ffa-5514-4370-ba16-34164d03d592,"Camco International, Inc."
65dcbd25-716d-4a60-8fea-225e8222ad66,"SEOUL SEMICONDUCTOR CO., LTD."
7731ac8e-18b8-4163-86f4-5d7e01799964,Rain Bird Corporation
10fbe656-e1e9-43fe-a8e1-85a6b8d992b4,IIE GMBH & CO. KG
8b041495-f82f-46fa-ad6f-d3f67f8e5e5d,"I.P. Licensing, Inc."
1f28605d-f997-4cba-9ef9-c67b7765810e,NATIONAL CENTER FOR ADVANCED PACKAGE
bda22827-e029-43d2-97ca-f631fca8acd0,STANDARD MICROSYSTEMS CORPORATION
3e0e2023-b0b6-42fb-92bc-a7093e5f0f63,"TOKYO OHKA KOGYO CO., LTD."
014076b5-eed6-4880-b6c1-f7abe94af7f3,"Judelshon Industries, Inc."
078222ad-e16c-4c4d-b786-f5964bbc6ab6,NEBULA ASIA (HONG KONG) LIMITED
62be77b0-97b5-454a-baf3-d19fd51dcd31,TEMPLE UNIVERSITY
7d15f291-cb0b-4d6b-8e19-e2786fc93d1d,Donald Dixon
afb41432-a67c-4a79-8b6e-3cc6c2ba9f43,Annette Susan Jane Austen-Meek
a7ac572a-24e2-4f53-afc0-b83ac307ac45,"MATSUTANI CHEMICAL INDUSTRY CO., LTD."
dc51ddca-5856-4f0f-95c9-1204b4117485,Eucatex S/A Industria E Comércio
d6ebc991-4672-400f-92ba-f4c929ef1fd4,Vetrotech Saint-Gobain (International) AG
fd9a659c-4200-4c5a-a76c-d217ba0f8a80,Chungbuk National University Industry-Academic Cooperation Foundation
3eebe802-01e1-4349-b92d-91de1e1bd138,SIGMA-TAU INDUSTRIE FARMACEUTICHE RIUNITE S.P.A.
ae99bfc0-0c89-46d3-974f-138c760ecd5c,Guy's and St. Thomas's NHS Foundation Trust
584027be-c0f2-4694-bd5e-aca77e9eced5,"Flexiteek International, AS"
3d6575b1-367d-4f41-a469-e88177c331ee,Industrie Face Standard SpA
ad10d89d-89b8-43be-add7-83b099a450fa,Diehl GmbH & Co.
2c5fe54a-ac13-46f4-94e0-e983c6310f72,NOURYON CHEMICALS INTERNATIONAL B.V.
f882b539-4811-4582-80c4-dce01bc0d24e,SYSTEMS & TECHNOLOGY CORP.
13d75aad-d38c-4eda-ad70-1f791de6ff3d,A&E Incoporated
8366a403-55b8-4a7b-aa42-7ba208e5689b,Sparc Systems Limited
686e1302-0c1e-4c49-93d8-f85218e9c749,QUEST SOFTWARE INC.
dedbfb2c-6026-45a8-8564-2667ddf6eb0a,Caterpillar Paving Products Inc.
64883b27-6549-4064-9ee8-540b37c85404,"Vaccinex, Inc."
e8d10e99-4701-4a8c-96be-a0d64b45b5b2,Baker Geomark LLC
70a4f7fc-b773-4dc9-855e-8e3de65465ca,Mando Machinery Corporation
3cf88835-f130-4160-80f6-65977bb62263,TELAIR INTERNATIONAL GMBH
5b09c59c-efad-44d0-bf0e-0ffffc9b96ea,CLEVELAND STATE UNIVERSITY
f6d29a73-6d27-4f8d-aa53-0c92f9f65a98,Multinorm B.V.
03e1c575-6577-4f08-a960-02cc01c5bbd9,Life Safety Distribution AG
8c9f0c09-593b-4790-a53c-ee1e7d1666d7,"Shoot the Moon Products, II, LLC"
faff457a-0b7a-40a6-877d-39a289f5b97b,ADEKA CORPORATION
2250611b-8aeb-41c3-910f-fc622284efde,The First Hospital of China Medical University
ec128ddc-1ca4-4854-8536-1aed92d36ee8,"Tzee, Inc."
80ee8468-ce51-4f85-9682-9498653a6267,"ICN Pharmaceuticals, Inc."
75aa8078-0ef9-4a5a-8bea-a12e65e88d06,Natural Environment Research Council
939acb1a-a99f-4081-a8ed-0da69d9f1a24,"BBC Brown, Boveri & Company Ltd."
dad624d5-29b1-4897-ad02-1b855d08226f,"Magnetrol International, Incorporated"
2515bfff-a188-429d-b3e2-25446966e681,Hexagon Technology Center GmbH
b3ce1763-8b84-4ece-948d-09b383df79c6,CANON ANELVA CORPORATION
f29b3609-454a-464c-a9ef-6f31a9f00ef4,"Technical Concepts, LLC"
685ff7d7-f222-458a-bec6-6b22c0f01107,B.B.A. Group plc
bc493c78-f725-45dc-8896-3221d448ddc6,LOKKI S.A. (SocieteAnonyme)
43eca5af-4608-44de-804d-3010e837f40a,"VLSI Technology, Inc."
cb2a8122-6f41-441d-ab71-0798035a5bbd,Globe Ticket Company
e13645bd-862c-4efb-82f1-f1f008ed8701,ETIENNE LACROIX TOUS ARTIFICES S.A.
856aa144-6659-461b-914f-5b6098e7a8b1,"Data Tec Co., Ltd."
64a4826f-ae95-4b5a-b7ab-922d073a958f,Strayer Coin Bag Co. Inc.
07cb7e42-6c11-4d09-b6ef-0cf656ae20ca,VDO Adolf Schindling AG
fe4a08a5-a006-4168-bcd2-30daba20f5f1,"Interko, Inc."
4017505e-c87d-412e-984c-e25a7748cce9,Polimeri Europa S.p.A.
26aa9af6-a9b2-4cdd-94a4-cfaaac0d5e14,"MAXIMUM FIDELITY SURGICAL SIMULATIONS, LLC"
698a4c8c-2498-40c2-b3f0-d84225978e1f,Dover Chemical Corporation
361f479d-0b93-4d97-a21c-527b0ada013b,"CircuLite, Inc."
2838ff88-ab97-4093-ade2-4a01552f5ac6,Japan Display West Inc.
ad62da5b-ded5-4c72-9e57-576ebb5799a4,Cosmic Corporation
841bd81e-abec-4bf4-a40d-e4fb96a8cc51,Crown Cork & Seal Technologies Corporation
36052a43-bb51-4297-997d-bd96233efb3a,"LION GROUP, INC."
f8e0f669-884d-4758-a3d8-49d313adad4f,"Avilar Therapeutics, Inc."
894213dd-80ba-4563-bac7-2c92052357c5,Smith & Wesson Inc.
9049e996-4976-4025-96bc-9b74aba7cdcb,Vereinigte Aluminium-Werke A.G.
97cb5cff-88d8-455b-9347-f2a6db57a2ef,KENNEY MANUFACTURING COMPANY
f47d1ade-6d70-4f4b-b87c-7527a25a8414,INSTYTUT NISKICH TEMPERATUR I BADAN STRUKTURALNYCH PAN IM.W.TRZRBIATOWSKIEGO
20a8541d-89e8-42fe-8340-9f3263bd9f1d,UMS-Pastoe B.V.
3eb20205-3718-4712-b47d-23a1e3ab69e4,Mineral Lassen LLC
12fa18b5-4814-4847-9bc6-025c17ca3ca9,GEC-Marconi Ltd.
4f1db83b-f9e9-4208-90fd-4973361d3257,Josef und Heinrich Westhoff Garten Bau Spezialkultruen
adcbce32-1d08-42de-963d-d491142a4e0d,eMagin Corporation
2f1c07f8-c3f4-4190-895d-1594a8534aa1,CHINGIS TECHNOLOGY CORPORATION
f0547234-a65a-4a5b-8729-5c3a15ff8877,Devgen NV
c26001a7-39c8-4cde-96fa-853e0660fb72,"Westmor Industries, LLC"
938d5285-712a-46dd-a22d-c2f701104e38,"Delaware Capital Formation, Inc."
401c16a8-a66d-485d-9eea-3228d0fd44c6,Inspire M.D Ltd.
31cde0e1-b8dd-41eb-8e36-7028e38846c6,ISRAEL AEROSPACE INDUSTRIES LTD.
fd6fef79-2b5b-498e-a849-b22b5cab1619,"Chevron Products Company, a division of Chevron U.S.A. Inc."
eff55c8b-5b95-44e5-931e-169fc93d94f4,Wahoo Fitness LLC
c051ef97-80fb-488a-a632-9689dec8da1a,Nederlandse Organisatie voor Tiegeoast- Natyyrwetebscgaooekuhj Ibderziej ten behoeve van Nijverheid Handel en Verkeer
0a284233-dabd-472e-aa2b-e845152b741e,Tokyo Kosei Kaken Co. Ltd.
cc713a43-56f7-48c4-9941-2823da73909d,Leader Energy Services Ltd.
3e60d4f0-af6c-4a7d-ac24-ec0a32b0c43e,"MACOM Technology Solutions Holdings, Inc."
f50992ec-c806-44e0-b076-e5d05dd96362,"O'REILLY WINSHIP, LLC"
6bdf8480-ad6b-47a1-9bd6-f156ec3941a4,"StairMaster Sports/Medical Products, Inc."
2e61b753-f38e-4e5a-b600-f2aafd50be01,"Teledyne Industries, Inc."
232ceced-a335-4a75-83a4-b5f4d25bcfde,Subsea IP Holdings LLC
5a8229e0-8618-4c9e-ab02-b8c6820d14bc,Robert Bosch Tool Corporation
5a927b21-abf8-4675-8089-05e7345902bb,"ROCKY BRANDS, INC."
835c4df4-44ac-4759-80f1-6624858d5133,North Star Lighting
1e0d7dee-32f5-4273-8c3c-e676639ad831,ANHEUSER-BUSCH INBEV S.A.
17d41bd6-d1fa-46d7-a12f-8961e379161a,"Rock City Box Company, Inc."
5be14cbc-5da6-4cfe-95d7-fc2d97c70c52,"Qualia Computing, Inc."
7e38fc7b-3e4b-4135-8533-646eeda9a21c,"Iowa State University Research Foundation, Inc."
5f111350-1a55-42fd-8bce-abd8f7d0a975,Leo La Chapelle
408ee159-8b0b-4fc7-b33d-ea660ea3f9b8,"CHEMOCENTRYX, INC."
7ed42401-5537-4c09-879e-ae9bf3217ef6,"SHENZHEN JUSHI TECHNOLOGY CO., LTD."
98c350de-794b-4b29-a999-ca436aca27e6,Acome Societe Cooperative de Travailleurs
5d654fcd-a440-48c8-8f9c-60a9291f9bb4,Kolvin Industries Limited
6ef45945-8c92-4a9a-8542-a9f62a33d520,"Worldpay, LLC"
01a3c19e-b4c6-43f4-8f6e-30063094c093,"AQUA CO., LTD."
686e7223-5e19-44f8-95d4-457a03b3ff74,Biopoint APS
b26f1b95-c535-4d6e-b06c-aff1fc710ee8,FLOMATIC CORPORATION
4fd2b9e3-a16f-4adc-827d-e332cd0b37eb,"uninsured United Parachute Technologies, LLC"
079b8e1a-a108-499c-85b3-1521ca776867,Alfa Laval Agriculture International AB
4b56c18b-3a47-4af4-ac4f-bcaa4d48813e,Holovisions
281c0b99-7aae-4c19-9740-fb1ace47ce06,Fidelica Microsystems
b5a5cd96-3d20-485b-b881-71496ba3b1c8,VESUVIUS CRUCIBLE COMPANY
67fd8570-c523-4de0-bd63-2a511e63509b,Sakata Seed Corporation
bb303525-6b5a-4c3f-bbdd-ddef2d738513,Seagate Technology International
12bf113d-c826-4421-86e5-3411568b0be5,Alexander Mader
3a28af3d-e823-4245-8a16-76ee7b9c99bf,"Brown & Sharpe Dea, S.p.A."
e4552e39-8486-422b-bd94-59746779feaa,Fritz Stahlecker
4d92055d-ae29-46d3-8745-33557862b0b1,"T.Y.C. BROTHER INDUSTRIAL CO., LTD."
54d0f2cc-a3f3-4bc6-8b24-ba1f8907dd64,Achronix Semiconductor Corporation
